Name,Reviews,Num_Start,Date
Điện thoại Samsung Galaxy Note 8,"vào xem đánh giá, mấy bác đánh giá dư thừa quá, nào là máy mượt, đẹp, sang các kiểu, 25 triệu chỉ đáng được khen như vậy thôi sao",5,10/10/2017

Điện thoại Samsung Galaxy Note 8,"Tôi đã nhân máy hôm nay ngày 30/9/2017 đúng là Note 8 quá đẹp máy mựơt, pin lâu được tặng bộ quà 4 triêu giá trị nửa 5 sao cho TGDĐ",5,30/09/2017

Điện thoại Samsung Galaxy Note 8,"Mình đánh giá cao sự trở lại của Note 8, pin trâu, thiết kế đẹp, bút Spen rất tiện ích, camera tốt. Điểm trừ là máy dễ bám vân tay nhưng mình bỏ qua cái đó, hiệu ứng chuyển cảnh chưa thực sự mượt mà cho lắm, có nhiều ứng dụng không cần thiết. Samsung chỉ cần khắc phục tình trạng chuyển cảnh với bỏ bớt các ứng dụng không cần thiết là ok.",4,29/09/2017

Điện thoại Samsung Galaxy Note 8,"Sau khi nhận máy và sử dụng tôi cảm nhận về máy rất là đẹp , màn hình bự mà cầm chỉ vừa tay, thiết kế rất là ok, thử choi gam rất là phê và muợt, pin trâu , điện thoại có nhiều tính năng hữu ich mà ít có sản phẩm nào có đuợc. Thật tuyệt vời khi có đuợc sản phẩm này.",5,29/09/2017

Điện thoại Samsung Galaxy S9+ 64GB,"Máy đẹp, chụp hình đẹp, v..v... nói chung rất tốt! Hài lòng. Hơi tiếc vì chỉ mua đc màu đen. Mấy màu khác hết hàng. Haizz",5,10/12/2018

Điện thoại Samsung Galaxy S9+ 64GB,"Thiết kế sang trọng, câu hình mạnh mẽ, chụp hình cảnh rất đẹp, màu sắc hiển thị rất tốt. Tuyệt vời ",5,06/11/2018

Điện thoại Samsung Galaxy S9+ 64GB,"Sản phẩm thiết kế sang trọng, cấu hình máy mạnh, dung luoengj pin tốt rất ít hau pin, chụp hình siêu đẹp sắc nét với camera kép, dễ cầm tay, nói chung rất hài lòng và đáng đồng tiền khi mua sản phẩm s9 +",5,05/11/2018

Điện thoại Samsung Galaxy S9+ 64GB,Máy nhìn đẹp chạy mượt . Chụp hình ok. Có nhiều chức năng mới. Tuy nhiên pin nhanh xuống. Sài trong vòng 1 ngày là hết pin dù chỉ dùng để thỉnh thoảng lướt fb và nt ,4,20/10/2018

Điện thoại Samsung Galaxy S9+ 64GB,"Màn hình đẹp , độ bền cao ,tính năng quay siêu chậm dung lượng pin tốt. chụp xóa phông chuản. mở khoa bằng nhân diện khuôn mặt nhanh,Sản phẩm cấu hình mạnh hoạt động mạnh mẽ, chụp hình đẹp camera kép siêu đẹp, thiết kế sang trọng tinh tế",5,07/10/2018

Điện thoại Samsung Galaxy S9+ 64GB,"Sản phẩm cấu hình mạnh  hoạt động mạnh mẽ, chụp hình đẹp camera kép siêu đẹp, thiết kế sang trọng tinh tế. Cảm giác dễ cầm tay. Rất đáng đồng tiền",5,04/10/2018

Điện thoại Samsung Galaxy S9+ 64GB,"Màn hình đẹp, chụp ảnh xoá phông tốt, nét, rõ. 
Tuy nhiên, máy cũng còn nhược điểm pin dù 3500 mAh (không sử dụng nhiều, không game, tắt Always On Display).",4,02/10/2018

Điện thoại Samsung Galaxy S9+ 64GB,"thiết kế sang trọng, màn hình đẹp, có nhiều tính năng nổi trội, chụp ảnh đẹp. tính năng quay siêu chậm dung lượng pin tốt. chụp xóa phông chuản. mở khoa bằng nhân diện khuôn mặt nhanh",4,01/10/2018

Điện thoại Samsung Galaxy S9+ 64GB,"Thiết kế sang trọng , màn hình hiển thị rất đẹp, sắc nét và có chiều sâu. Hiệu năng CPU và GPU rất mạnh, chụp ảnh đẹp , đánh giá cao tính năng quay siêu chậm. Loa ngoài của máy âm bass rõ ấm. Camera quá đẹp. Chụp xóa phông quá chuẩn.",5,22/09/2018

Điện thoại Samsung Galaxy S9+ 64GB,"sản phẩm dùng rất thích, pin khỏe, thiết kế đẹp, camera chụp ảnh siêu nét. đúng là sản phẩm cao cấp nên không có điểm gì để chê",5,09/09/2018

Điện thoại Samsung Galaxy S9+ 64GB,"Xài rất thích, chụp ok, sang trọng, tinh tế đủ cả. Mọi người nên mua trong phân khúc này S9+.",5,08/09/2018

Điện thoại Samsung Galaxy S9+ 64GB,"Mình mới mua máy hồi qua .Dùng rất ok tuyệt màn hình đẹp ,nói chung là ngon, camera tuyệt, thiết kế đẹp đúng là hàng cao cấp có khác ",5,08/09/2018

Điện thoại Samsung Galaxy S9+ 64GB,"Quá tuyệt đã sử dụng đc 2 tuần. Qua sử dụng thì thấy pin trâu cam đẹp chơi game thì khỏi bàn, chiến tất các game mà ko lo lag giật",5,31/08/2018

Điện thoại Samsung Galaxy S9+ 64GB,"sản phẩm thiết kế đẹp, chạy ổn định, nhiều tính năng, ứng dụng thú vị, tiện ích. Cấu hình mạnh, chụp ảnh đẹp",5,28/08/2018

Điện thoại Samsung Galaxy S9+ 64GB,"Cấu hình mạnh, cãm ứng chạy mượt. sản phẩm thiết kế sang trọng đẹp mắt. camera chụp rất đẹp và nét",5,27/08/2018

Điện thoại Samsung Galaxy S9+ 64GB,"đã mua, máy đẹp, cấu hình tốt, chính sách bảo hành và dịch vụ hậu mãi quá tuyệt vời",5,13/08/2018

Điện thoại Samsung Galaxy S9+ 64GB,"Đã mua trả góp , máy dùng tốt, máy đẹp, lướt nhanh, camera chụp rất đẹp và nét, pin dùng được lâu",5,09/08/2018

Điện thoại Samsung Galaxy S9+ 64GB,sản phẩm thiết kế sang trọng đẹp mắt không thua kém gì iphone cấu hình mạnh mẽ trải nghiệm mượt pin dùng được lâu,5,29/07/2018

Điện thoại Samsung Galaxy S9+ 64GB,"không còn gì để chê nữa sản phẩm quá tuyệt, Sản phẩm rất đẹp, camera chụp rất tốt, cấu hình máy mạnh, tôi rất thích sản phẩm này.",5,26/07/2018

Điện thoại Samsung Galaxy S9+ 64GB,Sao máy mao hết pin quá. Minh đã đến cưa hàng để kiểm tra lại thi bị lỗi pin nên đổi máy khác. Nhung gio xai vẫn con hao pin. Xài tầm 5tieng may la hết pin???,1,15/07/2018

Điện thoại Samsung Galaxy S9+ 64GB,"Sản phẩm rất đẹp, camera chụp rất tốt, cấu hình máy mạnh, tôi rất thích sản phẩm này.",5,28/06/2018

Điện thoại Samsung Galaxy S9+ 64GB,Máy thì quá tuyệt vời. quá đã. nhưng bị lỗi loa rồi. gửi đi bảo hành về không biết còn zin như lúc ban đầu không nữa. Nhớ và lo cho em nó quá .,5,25/06/2018

Điện thoại Samsung Galaxy S9+ 64GB,Dùng thì ok nhưng lúc sạc pin lại thì lại hay nóng máy và ngắt thông báo sạc nhanh. Dù đã đổi máy và máy thứ 2 đã đưa đi thẩm định lần 2 nhưng vẫn bị. Thiệt là buồn dù mình là sam fan,3,20/06/2018

Điện thoại Samsung Galaxy S9+ 64GB,"Thiết kế sang trọng , màn hình hiển thị rất đẹp, sắc nét và có chiều sâu. Hiệu năng CPU và GPU rất mạnh, chụp ảnh đẹp , đánh giá cao tính năng quay siêu chậm. Loa ngoài của máy âm bass rõ ấm. Camera quá đẹp. Chụp xóa phông quá chuẩn.",5,20/06/2018

Điện thoại Samsung Galaxy S9+ 64GB,Tôi đã mua và sử dụng s9+ được hơn 1 tháng. Mọi thứ đối với tôi trên cả tuyệt vời. Xứng đáng là siêu phẩm của samsung.,5,28/05/2018

Điện thoại Samsung Galaxy S9+ 64GB,Rất hài lòng. Hơi tiếc là thiết kế không thay đổi nhiều so với s8/s8 . Hi vọng Samsung ngày càng có những cải tiến vượt trội và tốt hơn nữa.,5,02/04/2018

Điện thoại Samsung Galaxy S9+ 64GB,Camera quá đẹp. Chụp xóa phông quá chuẩn. Pin dùng tạm ổn vì màn hình quá net. Nói chung nên mua.,5,30/03/2018

Điện thoại Samsung Galaxy S9+ 64GB,"Tất tần tật đều tuyệt, xứng đáng là 1 siêu phẩm của năm:
1. Hiệu năng đỉnh
2. Chụp ảnh rất nhanh, không có delay khi lưu. Chụp đêm ít noise và nhiễu hạt.
Duy nhất 1 điểm trừ là pin hơi yếu sinh lý, tuy nhiên mình vẫn dùng 1 ngày ok, nhưng so với em A9 Pro thì còn thua xa :) Nhưng A9 Pro dùng rất nóng, có lẽ Android 7.0 trên con này có vấn đề. Exynos năm nay của Samsung làm rất tốt, đặc biệt là khoảng kiểm soát nhiệt độ CPU.",5,23/03/2018

Điện thoại Samsung Galaxy S9+ 64GB,"Màn hình hiển thị rất đẹp, sắc nét và có chiều sâu. Hiệu năng CPU và GPU rất mạnh, chụp ảnh đẹp nhưng trong điều kiện thiếu sáng hình ảnh xuất ra chưa thực sự tốt, mình đánh giá cao tính năng quay siêu chậm. Loa ngoài của máy âm bass chỉ mức khá, nếu dùng chơi game đồ họa nặng sẽ hơi đuối về thời lượng pin (setting màn hình 2K, cài đặt Ultra ingame sẽ luôn dao động ở mức 60FPS). Nhìn chung máy rất thích hợp cho những ai có nhu cầu chụp ảnh và làm đồ họa (photoshop, render video), có nhu cầu chơi game thường xuyên thì nên sắm thêm cục sạc dự phòng. ",5,21/03/2018

Điện thoại Samsung Galaxy S9+ 64GB,Thời lượng pin ko ổn rồi pin 3500 cứ bấm bấm vài phút là xuống 1%. Mọi thứ còn lại đều tốt nhất là màn hình và âm thanh.,4,19/11/2018

Điện thoại Samsung Galaxy S9+ 64GB,"Máy sài rất thích, nhưng pin xuống nhanh quá. Sử dụng 1 giờ như đọc báo youtube fb mạng xã hội mất 20%.",4,19/11/2018

Điện thoại Samsung Galaxy S9+ 64GB,"Máy đẹp, sài êm, âm thanh chuẩn rất thích khi mua sản phẩm tại điện máy xanh, máy lấu hết pin chơi game mượt rất ok",5,15/11/2018

Điện thoại Samsung Galaxy S9+ 64GB,"S9 pplus tụt pin nhanh hơn so voi s8 plus. Cùng cài đặt như nhau, độ sáng như nhau nhưng xem youtobe 1h và cùng bật wifi, tắt 4g, thì s9 plus hao 18%, còn s8 plus chỉ 12%. Tôi thất vọng vì đã chuyển sang s9 plus.",5,12/11/2018

Điện thoại Samsung Galaxy S9+ 64GB,"Thiết kế rất đẹp, chụp hình rất đẹp, pin trâu, mở ứng dụng và chơi game rất mượt, nghe gọi to rõ, loa ngoài stereo nghe nhạc hay,",5,07/11/2018

Điện thoại Samsung Galaxy S9+ 64GB,"Mỗi tội là pin cũng hơi nhanh xuống, còn lại tất cả đều tuyệt vời , âm thanh. Hình ảnh sống động sắc nét",5,27/10/2018

Điện thoại Samsung Galaxy S9+ 64GB,"Sản phẩm cực tốt.Màn hình nét, chơi game mượt, cam tốt, k bị lag. Tóm lại là quá ngon cho 1 chiếc smartphone
",5,25/10/2018

Điện thoại Samsung Galaxy S9+ 64GB,"sản phẩm dùng rất thích, pin khỏe, thiết kế đẹp, camera chụp ảnh siêu nét. đúng là sản phẩm cao cấp nên không có điểm gì để chê",4,20/09/2018

Điện thoại Samsung Galaxy S9+ 64GB,"Nói chung là mọi thứ trên s9 plus rất tốt nhưng mình thắc mắc tại sao cái Note9 tốt hơn s9plus về mọi mặt như pin 4000mAh so với 3500mAh,Ram 6G Rom 128G  so với 4G va 64G mà sao giá s9 plus lại mắc hơn 23.490 > 22.990 trên note9 ",5,19/09/2018

Điện thoại Samsung Galaxy S9+ 64GB,Máy này dùng khá ok. màn hình rộng xem youtube ok. Xem phim khá được. Đáng để dùng,4,11/09/2018

Điện thoại Samsung Galaxy S9+ 64GB,"Đã mua tại TGDĐ được hơn 2 tháng và trãi nghiệm nói chung là tuyệt cú mèo, camera đẹp chụp đêm siêu sáng ,hiệu năng mạnh ,game mượt ,loa trong ,màn hình đẹp long lanh ",5,13/08/2018

Điện thoại Samsung Galaxy S9+ 64GB,"Mình đã dùng nó từ tháng 4/2018 đến nay là được 4 tháng, không có gì để chê cả, một sản phẩm trên cả sự mong đợi. Tính năng samsung pay rất hữu ích",5,11/08/2018

Điện thoại Samsung Galaxy S9+ 64GB,"Mua từ tháng 3 và không có gì để chê. Máy màu đen nhìn rất sang trọng, đồng bộ từ trước ra sau. Máy chạy mượt, không nóng, chụp hình đủ sáng rất sắc nét, nổi khối rõ ràng, chụp hơi thiếu sáng tốt, chỉ có pin ở mức khá. ",5,11/08/2018

Điện thoại Samsung Galaxy S9+ 64GB,"Nhờ thiết kế tràn viền, tổng thể S9 Plus vẫn đem lại cảm giác nhỏ gọn, chắc chắn trong lòng bàn tay nhưng màn hình vẫn rộng rãi để thoải mái trải nghiệm.",3,07/08/2018

Điện thoại Samsung Galaxy S9+ 64GB,"Mình có chụp hình máy S9+ màu đen 64Gb
Nhưng ko có gửi đính kèm phản hồi được ???
QUÁ THẤT VỌNG VỀ TGDD",1,17/07/2018

Điện thoại Samsung Galaxy S9+ 64GB,"Tuyệt vời lắm. Xứng đáng là 1 siêu phẩm 2018. Sạc pin nhanh, nhưng mà cũng mau hết pin.",5,24/06/2018

Điện thoại Samsung Galaxy S9+ 64GB,"Đã mua S9+ sanh san hô tại thế giới di động làm thủ tục nhanh ,NV tư vấn tận tình và rất lịch sự ,máy chạy êm là mượt khỏi bàn .màn hình nét hết cở ,đa nhiệm tốt,âm thanh qá ngon ! 😇 nói chung là S9+ quá tuyệt vời ,cảm ơn thế giới di động",5,14/06/2018

Điện thoại Samsung Galaxy S9+ 64GB,"Máy xài rất tốt, mượt mà, màn hình sắc nét, chụp hình thì khỏi chê! Thiết kế rất sang trọng, có màu xanh lạ mắt.... Nhưng có điều hơi tiếc là pin không được trâu, mau hết pin! Nhưng thật sự là 1 sản phẩm đáng mua!!!",5,01/06/2018

Điện thoại Samsung Galaxy S9+ 64GB,Chưa coa gì phàn nàn cả. Càng sài pin càng trâu. Chỉ sài các tác vụ bình thường ko thấy có độ trễ. Pin ngon hơm cả Note 8,5,01/06/2018

Điện thoại Samsung Galaxy S9+ 64GB,"Sản phẩm đẹp, gọn, dùng là loại màng hình super amoled nhưng cân bằng ánh sáng màng hình tự động không tự nhiên bằng ip6s plus, tai phone làm đẹp nhưng chất lượng âm thanh phải nói rất tệ, loa ngoài không hay vẫn ko bằng ip6spl, vân tay, móng mắt nhạy, android nói chung những úng dụng làm hao bộ nhớ và pin, toi xai ip6s plú giờ xài ss s9 , nói chung ip vẫn xài tốt hơn chỉ ko bằng là màng hình tràn viền thôi",4,27/05/2018

Điện thoại Samsung Galaxy S9+ 64GB,Good.các tỉnh năng dt phần mềm hoạt động tốt .chức năng giao diện .Biểu tượng hình ảnh .camera,5,22/05/2018

Điện thoại Samsung Galaxy S9+ 64GB,"Camera ngày ổn tối hơi nhiễu _pin vừa cảm ứng nhạy _các góc bo giống note 8 thì cho điểm +
",5,21/05/2018

Điện thoại Samsung Galaxy S9+ 64GB,"Màn hình hiển thị rất đẹp, sắc nét và có chiều sâu. Hiệu năng CPU và GPU rất mạnh, chụp ảnh đẹp nhưng trong điều kiện thiếu sáng hình ảnh xuất ra chưa thực sự tốt, mình đánh giá cao tính năng quay siêu chậm. Loa ngoài của máy âm bass chỉ mức khá, nếu dùng chơi game đồ họa nặng sẽ hơi đuối về thời lượng pin (setting màn hình 2K, cài đặt Ultra ingame sẽ luôn dao động ở mức 60FPS). Nhìn chung máy rất thích hợp cho những ai có nhu cầu chụp ảnh và làm đồ họa (photoshop, render video), có nhu cầu chơi game thường xuyên thì nên sắm thêm cục sạc dự phòng.",5,08/05/2018

Điện thoại Samsung Galaxy S9+ 64GB,"Mình đã sử dụng được 2 tuần rồi, rất là tuyệt vời luôn, không có gì chê được từ camera cho tới hiệu năng của S9+",5,08/04/2018

Điện thoại Samsung Galaxy S9+ 64GB,"Đã xài thử S9 và thấy rất hài lòng, thiết kế nhỏ gọn nhưng màn hình rất to, camera kép chụp rất đẹp, very good.",5,05/04/2018

Điện thoại Samsung Galaxy S9+ 64GB,Quá tuyệt vời pin zai rất tốt chụp ảnh rất đẹp sản phấm quá tốt nghe nhạc rất êm âm thanh trong nói chung là sản phảm galaxy s9 plus rất tuyệt màu tím rất dẹp,1,01/04/2018

Điện thoại Samsung Galaxy S9+ 64GB,"Chưa sử dụng nhưng thấy samsung s9 plus tốt về mọi mặc với iphonex, giá thì rẻ hơn mà tốt.",5,30/03/2018

Điện thoại Samsung Galaxy S9+ 64GB,"Mọi thứ đều ổn nhưng pin thì quá tệ,sạc thì nhanh mà tụt còn nhanh hơn ( không game không sim không thẻ nhớ không sử dụng nhiều nhưng vẫn phải sạc mỗi ngày )",5,21/03/2018

Điện thoại Samsung Galaxy S9+ 64GB,"Mình đã mua và sử dụng , thật sự rất tuyệt vời , màn 2k cực nét cùng với camera thì khỏi chê , nói chung là thích em này nhưng bằng kính nên sợ bị tuột tay lắm",5,16/03/2018

